source,system_time,msg_time,x,y,theta,v,omega,ax
odom,1775706386.0699656,1775118114.4995651,-8.749878769140923e-18,2.6737642031190454e-18,0.004635280004636311,-1.9539781484486715e-18,-0.011033842385457097,0.0
mag_raw,1775706386.070049,1775118114.5362668,0.0,0.0,0.058284245727227485,0.0,0.0,0.0
odom,1775706386.088606,1775118114.4982667,-9.682403559508608e-18,3.4530636899248564e-18,0.004992929939005464,6.408042448360727e-19,-0.008021924927243268,0.0
odom,1775706386.1110284,1775118114.5152667,-9.678970337138987e-18,3.766351333007401e-18,0.005196141401811349,2.1311824934158298e-18,-0.005934266257063867,0.0
odom,1775706386.1944773,1775118114.5272667,-1.092562246880034e-17,3.367822450777907e-18,0.005437257041858601,-4.837356922970463e-19,-0.0045093893147222595,0.0
enc,1775706386.1950035,1775118114.5962667,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.1951356,1775118114.5432668,-1.1080429343284591e-17,2.5322823705141093e-18,0.005514835616184044,4.9649772530666244e-18,-0.0031106654892914566,0.0
imu_raw,1775706386.1952183,1775118114.6042666,0.0,0.0,0.00854555235430288,0.0,0.01651210266787445,0.13407938474684894
mag_raw,1775706386.195283,1775118114.5752668,0.0,0.0,0.02935086560107783,0.0,0.0,0.0
ekf_slam,1775706386.1953566,1775118114.4381335,-1.4662560325670373e-11,4.382801262476968e-12,0.01943343768966166,0.0,0.0,0.0
enc,1775706386.1956053,1775118114.6242669,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.1958497,1775118114.5752668,-1.1692680839143654e-17,1.6796534052425823e-18,0.005625197536643698,6.371884355125778e-18,-0.0008516639381471965,0.0
imu_raw,1775706386.1960175,1775118114.6422668,0.0,0.0,0.010073725119212116,0.0,0.04021495972337164,-0.062251142918179875
mag_raw,1775706386.196143,1775118114.6132667,0.0,0.0,0.021675291358129234,0.0,0.0,0.0
ekf_slam,1775706386.1963074,1775118114.573238,-1.6106442087861895e-11,6.108680462781502e-12,0.01943395587665853,0.0,0.0,0.0
enc,1775706386.1967573,1775118114.6772668,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.196952,1775118114.5962667,-1.2682467424586381e-17,1.2184333960189495e-18,0.005773456175436564,5.441768814134195e-18,0.0015924925057628956,0.0
imu_raw,1775706386.197095,1775118114.6812668,0.0,0.0,0.010208751626023199,0.0,0.003462215075522062,0.033519846186712235
mag_raw,1775706386.197199,1775118114.6902668,0.0,0.0,0.021675291358129234,0.0,0.0,0.0
enc,1775706386.1974058,1775118114.7052667,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.1974673,1775118114.7192667,0.0,0.0,0.009763459044670285,0.0,-0.011718266409459287,-0.42139235206152525
mag_raw,1775706386.1975253,1775118114.7282667,0.0,0.0,-0.01615006156169302,0.0,0.0,0.0
enc,1775706386.197714,1775118114.7332668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.1978385,1775118114.7962668,0.0,0.0,0.004821271127287343,0.0,-0.06418414101544746,-0.2681587694936979
mag_raw,1775706386.197901,1775118114.7672668,0.0,0.0,0.03238918480707409,0.0,0.0,0.0
enc,1775706386.198128,1775118114.7862668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.1981988,1775118114.8732667,0.0,0.0,0.0030781812009439604,0.0,-0.022637560109182712,-0.31125571459089935
mag_raw,1775706386.1982534,1775118114.8052669,0.0,0.0,0.018631750175598094,0.0,0.0,0.0
enc,1775706386.1984224,1775118114.8142667,0.0,0.0,0.0,0.0,0.0,0.0
mag_raw,1775706386.1984742,1775118114.8442667,0.0,0.0,0.018631750175598094,0.0,0.0,0.0
enc,1775706386.198665,1775118114.8672667,0.0,0.0,0.0,0.0,0.0,0.0
mag_raw,1775706386.1987152,1775118114.8822668,0.0,0.0,0.02081948474327472,0.0,0.0,0.0
enc,1775706386.2048585,1775118114.8952668,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.2120774,1775118114.6132667,-1.3112095893449776e-17,7.639084654356805e-19,0.0059321093916735465,6.640888355238775e-18,0.003370210827808918,0.0
odom,1775706386.2285416,1775118114.6242669,-1.338204901922165e-17,6.648118219347234e-19,0.006077581605976602,2.1078055608719033e-18,0.004983141212568331,0.0
odom,1775706386.2487648,1775118114.6422665,-1.3701027323067732e-17,1.0217531226079418e-18,0.006294330019743555,1.2591759606527114e-18,0.00704757173576903,0.0
odom,1775706386.268429,1775118114.6772668,-1.175382816168811e-17,4.429527216040041e-19,0.006439012447079229,7.905679660742037e-19,0.0036857033756842804,0.0
odom,1775706386.2891636,1775118114.6902668,-1.1170161309282158e-17,1.8445257761092847e-18,0.0064832448222276184,-4.701152243556554e-18,0.001709804002875637,0.0
odom,1775706386.3083692,1775118114.7052667,-9.386000981755279e-18,1.3949690596046466e-18,0.006312931000932222,-2.6492938198769213e-18,-3.798787985798309e-06,0.0
ekf_slam,1775706386.389423,1775118114.7207086,-1.841580634528669e-11,1.1273146985333097e-11,0.019455608761407284,0.0,0.0,0.0
odom,1775706386.390042,1775118114.7192667,-8.876869478824196e-18,2.2034984012143044e-18,0.0061349936296855034,-3.2160602355520167e-18,-0.0014398463922576142,0.0
odom,1775706386.3903108,1775118114.7332668,-9.38475289943706e-18,3.1390116874361038e-18,0.0061868213230469316,-5.275278349988415e-18,-0.0031138122850447687,0.0
odom,1775706386.3905478,1775118114.7672668,-7.837684196620989e-18,3.27818369145268e-18,0.006037114004652011,-4.704027360827985e-18,-0.006572762395944558,0.0
odom,1775706386.3908193,1775118114.7862668,-1.0188289234411556e-17,3.485705178915531e-18,0.005784196299801092,-6.106478730449431e-18,-0.010548759541474266,0.0
enc,1775706386.3910189,1775118115.0022666,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.3911092,1775118114.9112668,0.0,0.0,0.003432393431220935,0.0,0.009321348280251706,0.14365648365733816
mag_raw,1775706386.3911796,1775118114.9852667,0.0,0.0,0.08134235303746623,0.0,0.0,0.0
enc,1775706386.391355,1775118115.0302668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.3914165,1775118115.0142667,0.0,0.0,0.000716687152113149,0.0,-0.026366099421283394,-0.18675342875453962
mag_raw,1775706386.39148,1775118115.0232668,0.0,0.0,0.016519521536449422,0.0,0.0,0.0
enc,1775706386.3916757,1775118115.0832667,0.0,0.0,0.0,0.0,0.0,0.0
mag_raw,1775706386.3917274,1775118115.0622668,0.0,0.0,0.016519521536449422,0.0,0.0,0.0
imu_raw,1775706386.4068534,1775118115.0912669,0.0,0.0,0.0006961801483065808,0.0,-0.00026632423657862016,0.15323358256782738
mag_raw,1775706386.4073164,1775118115.1002667,0.0,0.0,0.03729470153230599,0.0,0.0,0.0
odom,1775706386.4076056,1775118114.8052669,-8.665610081189682e-18,4.980435766891957e-18,0.005570815261270123,-8.653389274432e-18,-0.011800722926162655,0.0
enc,1775706386.4199202,1775118115.1112669,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.4286375,1775118114.8442667,-8.642492168018954e-18,5.26164240616319e-18,0.005250416995280727,-4.8839554128283976e-18,-0.009889005356577982,0.0
odom,1775706386.4483855,1775118114.8672667,-8.990965650666154e-18,3.9811662353126055e-18,0.00519663062172171,-2.7362671753883608e-18,-0.00716831218191332,0.0
ekf_slam,1775706386.4510098,1775118114.8559194,-1.9182400470950598e-11,1.3742640981468998e-11,0.018406306123231353,0.0,0.0,0.0
odom,1775706386.4682338,1775118114.882267,-8.242569167140585e-18,3.715147927481744e-18,0.0052134417867848466,-3.2584808542365257e-18,-0.005035293598763887,0.0
odom,1775706386.4909747,1775118114.8952668,-6.7957430982310104e-18,3.987013671207454e-18,0.005573476824734858,-7.040647365717439e-18,-0.002633265680132943,0.0
odom,1775706386.508999,1775118114.9112668,-6.446321023802738e-18,2.532290516293426e-18,0.005960208981953485,1.2056247369260341e-18,5.011269475699992e-05,0.0
odom,1775706386.5297244,1775118114.9852667,-6.2308559353840254e-18,1.7388287179309647e-18,0.0061810382162268435,-2.7146697372753763e-18,-0.0014209761735780844,0.0
odom,1775706386.6049557,1775118115.0022666,-6.028814026071506e-18,2.5743441302047395e-18,0.006056012453842461,-1.5091728718392194e-18,-0.003262028144099469,0.0
enc,1775706386.6057327,1775118115.1642668,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.6060145,1775118115.0142667,-6.131827632390093e-18,2.307592611027069e-18,0.005967093467080356,2.638048110446468e-18,-0.0045985026248788596,0.0
imu_raw,1775706386.6061835,1775118115.1292667,0.0,0.0,0.0021433810377035492,0.0,0.038084365830742685,0.0
mag_raw,1775706386.6063058,1775118115.1772668,0.0,0.0,-0.01973780768285482,0.0,0.0,0.0
ekf_slam,1775706386.6064534,1775118115.003128,-2.656187727382328e-11,1.7004952210782637e-11,0.018439803181594442,0.0,0.0,0.0
enc,1775706386.6073017,1775118115.1922667,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.6074142,1775118115.0302668,-6.3618401765338264e-18,2.0347597224129222e-18,0.005891704506231221,5.00437116284347e-18,-0.004575027224045382,0.0
imu_raw,1775706386.607496,1775118115.1682668,0.0,0.0,0.0031093398941212888,0.0,0.024768154001811676,0.0814053407391583
mag_raw,1775706386.6075795,1775118115.2152667,0.0,0.0,0.03238918480707409,0.0,0.0,0.0
enc,1775706386.60779,1775118115.2202668,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706386.6078968,1775118115.0622668,-5.548224679229805e-18,3.078423295968086e-18,0.005807146181412204,6.3621063995799035e-18,-0.003285625428847548,0.0
imu_raw,1775706386.6079695,1775118115.2062669,0.0,0.0,0.0027652480132807984,0.0,-0.009055024043673086,-0.2873129673146763
mag_raw,1775706386.6080215,1775118115.2542667,0.0,0.0,0.008116503994274105,0.0,0.0,0.0
enc,1775706386.608203,1775118115.2732668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.6082623,1775118115.2832668,0.0,0.0,0.005226080850471457,0.0,0.031958908389434416,-0.6799740226447339
odom,1775706386.6291335,1775118115.0832667,-5.73990295623365e-18,3.3579777901685668e-18,0.005928218552481823,7.13569038618096e-18,-0.0014665526843800247,0.0
odom,1775706386.652306,1775118115.1002667,-5.282642382810796e-18,2.939759860331606e-18,0.00608543581864529,-1.1023204577353908e-18,0.00042661325965384395,0.0
odom,1775706386.6686752,1775118115.1112669,-6.1758209032166235e-18,3.2562162498992752e-18,0.0059513323604321045,-6.082329406448776e-19,0.0024591807125860154,0.0
enc,1775706386.6869564,1775118115.3012667,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.6870737,1775118115.3602667,0.0,0.0,0.004467324059004339,0.0,-0.009853996753408947,-0.23463892330698566
mag_raw,1775706386.6871452,1775118115.2922668,0.0,0.0,0.008116503994274105,0.0,0.0,0.0
enc,1775706386.687439,1775118115.3542666,0.0,0.0,0.0,0.0,0.0,0.0
mag_raw,1775706386.6875,1775118115.3312669,0.0,0.0,0.008116503994274105,0.0,0.0,0.0
mag_raw,1775706386.6877177,1775118115.3692667,0.0,0.0,0.045674675135364134,0.0,0.0,0.0
odom,1775706386.6880515,1775118115.1292667,-7.727163072259919e-18,3.5259057304252646e-18,0.0058995175672449385,1.4177455029062247e-18,0.005521898558590385,0.0
enc,1775706386.6884608,1775118115.3822668,0.0,0.0,0.0,0.0,0.0,0.0
ekf_slam,1775706386.688556,1775118115.1382504,-3.128597364582775e-11,1.2227702054989776e-11,0.01846638308705817,0.0,0.0,0.0
odom,1775706386.70862,1775118115.1642668,-6.925156126023437e-18,3.0960006590441623e-18,0.005893736729286837,2.586127949303848e-18,0.005305796964789332,0.0
imu_raw,1775706386.7143686,1775118115.3982668,0.0,0.0,0.004436963010694884,0.0,-0.0007989727097358605,0.014365648365733816
odom,1775706386.7279155,1775118115.1772668,-7.238982876645716e-18,2.633573148981917e-18,0.0057481257097729,-3.693713402276976e-18,0.004309106272265878,0.0
odom,1775706386.8074813,1775118115.1922667,-7.311857166677034e-18,1.6666529467805042e-18,0.0058500445043394595,-2.0820843412336856e-18,0.0024228565942012083,0.0
odom,1775706386.8085248,1775118115.2062669,-8.682745419068502e-18,6.6842766878109e-19,0.005913670398082882,-1.1578789014464728e-18,8.706622160068117e-05,0.0
odom,1775706386.808953,1775118115.2202668,-8.036967073606057e-18,4.44376793976589e-19,0.005873072970858928,1.1003853039324508e-18,-0.00016279507147642632,0.0
odom,1775706386.8092804,1775118115.2542667,-7.856681132455118e-18,1.2887655658504912e-18,0.005930292232548597,-1.0606518974018504e-18,0.0018467196288223307,0.0
odom,1775706386.8587348,1775118115.2732668,-9.696213877774653e-18,1.879199780296691e-18,0.006045127031220064,1.1775658621825636e-18,0.004589205846290925,0.0
odom,1775706386.8590338,1775118115.2922668,-1.0580108631985171e-17,4.0774144823247077e-19,0.006132372346183688,7.229552929257758e-19,0.005275842576350876,0.0
ekf_slam,1775706386.8591192,1775118115.2733266,-3.35936397436478e-11,1.5508737702944102e-11,0.018499287463628274,0.0,0.0,0.0
odom,1775706386.8684733,1775118115.3312669,-1.0612312529279444e-17,1.0291407525530073e-18,0.006191543855752711,-2.9811899899561947e-18,0.0030915925958930604,0.0
odom,1775706386.8881955,1775118115.3542666,-1.0476612377403744e-17,4.193003413200589e-19,0.006297072615851108,-6.8444281566492365e-18,0.000383489464759234,0.0
odom,1775706386.9104722,1775118115.3692667,-1.069739014519507e-17,1.0017438206230911e-18,0.006430983255719891,-3.891514376746402e-19,-0.0006360486280825393,0.0
odom,1775706386.9292552,1775118115.382267,-1.0911203351104358e-17,3.0299081830385946e-19,0.006581490449637073,3.289848574999937e-18,-0.0007589881724470941,0.0
odom,1775706386.9485965,1775118115.3982668,-9.971750606375018e-18,2.779336683231865e-19,0.006739844915645055,5.3884264715160715e-18,-0.00036832075537893323,0.0
odom,1775706386.9684343,1775118115.4178755,-9.691929338938507e-18,2.876920181677931e-19,0.006895254918494411,1.3858648856937105e-18,-0.00018100424779233268,0.0
enc,1775706386.9841568,1775118115.4892669,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.984391,1775118115.5012667,0.0,0.0,0.003723747220222131,0.0,-0.006924430151044124,-0.31125571459089935
mag_raw,1775706386.9845605,1775118115.4722667,0.0,0.0,0.016502084390023264,0.0,0.0,0.0
enc,1775706386.9848533,1775118115.5172668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.984938,1775118115.5782669,0.0,0.0,0.003580198193576153,0.0,-0.0018642696560503412,0.0047885494552446055
mag_raw,1775706386.9850042,1775118115.5102668,0.0,0.0,0.066787269037449,0.0,0.0,0.0
enc,1775706386.9852097,1775118115.5702667,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.985304,1775118115.6162667,0.0,0.0,0.0040153704889892275,0.0,0.011451942172880666,-0.062251142918179875
mag_raw,1775706386.985368,1775118115.5492668,0.0,0.0,0.066787269037449,0.0,0.0,0.0
enc,1775706386.9855633,1775118115.5982668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706386.985635,1775118115.6552668,0.0,0.0,0.003932277254028562,0.0,-0.0021305938926289613,0.06703969237342447
mag_raw,1775706386.9856968,1775118115.5872667,0.0,0.0,0.015368905174996894,0.0,0.0,0.0
enc,1775706386.9858744,1775118115.6512668,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706387.0485852,1775118115.4722667,-9.238560345170844e-18,4.826132248946379e-19,0.006852558229841764,-8.631338950649145e-19,-0.000692086030683339,0.0
enc,1775706387.0492485,1775118115.6792667,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706387.049484,1775118115.4892669,-8.681053254028102e-18,3.954415877704901e-19,0.007098757503226415,8.234983362917928e-18,-0.0008480824617928277,0.0
imu_raw,1775706387.0496705,1775118115.6932669,0.0,0.0,0.0031732510462921864,0.0,-0.019974317743396513,-0.033519846186712235
mag_raw,1775706387.0498126,1775118115.6642668,0.0,0.0,0.04230242429735211,0.0,0.0,0.0
ekf_slam,1775706387.049953,1775118115.4208436,-3.46488893927542e-11,1.5086740080940607e-11,0.018530934506586494,0.0,0.0,0.0
enc,1775706387.05034,1775118115.7072668,0.0,0.0,0.0,0.0,0.0,0.0
odom,1775706387.0506513,1775118115.5012667,-1.0003475223707142e-17,5.372164586344355e-19,0.0073423443846794,4.75195717309502e-18,-0.0010665198773546244,0.0
mag_raw,1775706387.050824,1775118115.7022667,0.0,0.0,0.04230242429735211,0.0,0.0,0.0
odom,1775706387.0511165,1775118115.5172668,-1.0845039886491563e-17,4.881533654700363e-19,0.0075843403767632545,7.964508839944473e-18,-0.0010538041007061814,0.0
odom,1775706387.0678933,1775118115.5492666,-9.794128912621742e-18,1.078049037904762e-18,0.00781578779716563,2.8744740316184287e-18,-0.0007447412064255389,0.0
odom,1775706387.0884624,1775118115.5702667,-9.457768308379725e-18,7.411254785775657e-20,0.007784877735849351,5.162563448488451e-18,-0.0005756792721828384,0.0
ekf_slam,1775706387.09693,1775118115.5559418,-3.309613036407667e-11,1.3743827676745683e-11,0.018558221237291672,0.0,0.0,0.0
odom,1775706387.1084464,1775118115.5872664,-7.229068124064846e-18,1.3974559802288965e-19,0.007771909439421076,-2.2206142255220293e-18,-0.0001232979797671709,0.0
odom,1775706387.1285264,1775118115.5982668,-6.875923820982281e-18,-4.254565815221698e-19,0.00790730461458411,-4.714583436575919e-18,0.0005990496043151644,0.0
odom,1775706387.1481924,1775118115.6162667,-5.467368247248351e-18,1.2498029490389262e-19,0.008066730466495198,-6.142747014037571e-18,0.001678287730470842,0.0
odom,1775706387.172826,1775118115.6512668,-5.371705437915992e-18,-4.685922830191844e-19,0.008187184587087781,-6.948678948707756e-18,0.0006079373629079409,0.0
odom,1775706387.1887515,1775118115.6642668,-5.391209270199639e-18,4.044266815321847e-20,0.008274584368074489,-2.212126257172525e-18,-0.0004049672908913056,0.0
odom,1775706387.2536101,1775118115.679267,-6.51359938158951e-18,8.167802239171594e-20,0.008340184038602594,-2.973602012381577e-18,-0.0017074270481897563,0.0
odom,1775706387.2541373,1775118115.6932669,-6.5552034330059116e-18,-5.758757644588509e-19,0.008385935558520961,-6.879977530433822e-18,-0.003084989383427253,0.0
odom,1775706387.2543724,1775118115.7072668,-6.330571658902514e-18,-4.200039196914621e-19,0.00843159448143238,-2.1756024480558376e-18,-0.0037198235583650674,0.0
odom,1775706387.2689393,1775118115.7268748,-5.865970181354646e-18,1.6067452109855355e-19,0.008453350765645238,-4.689464238178403e-18,-0.004003029108992061,0.0
odom,1775706387.2931178,1775118115.7463264,-5.807964750134636e-18,-2.8217601487720417e-19,0.008472307276119029,-7.859604169079398e-18,-0.004130425364193783,0.0
enc,1775706387.294104,1775118115.7602668,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706387.2942514,1775118115.7702668,0.0,0.0,0.007643764033855217,0.0,0.058058683574139194,-0.3447755607776116
mag_raw,1775706387.2943556,1775118115.7412667,0.0,0.0,0.04230242429735211,0.0,0.0,0.0
enc,1775706387.2980816,1775118115.7882667,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706387.29818,1775118115.8472667,0.0,0.0,0.009017729034620002,0.0,0.01784372385076755,-0.1675992309335612
mag_raw,1775706387.298245,1775118115.7792668,0.0,0.0,0.021675291358129234,0.0,0.0,0.0
enc,1775706387.2984574,1775118115.8412669,0.0,0.0,0.0,0.0,0.0,0.0
imu_raw,1775706387.298528,1775118115.8852668,0.0,0.0,0.007560398715766161,0.0,-0.0383506900673213,-0.3495641102328562
mag_raw,1775706387.2985878,1775118115.8182669,0.0,0.0,-0.00282383494595273,0.0,0.0,0.0
enc,1775706387.298758,1775118115.8692667,0.0,0.0,0.0,0.0,0.0,0.0
mag_raw,1775706387.2988074,1775118115.8562667,0.0,0.0,-0.00282383494595273,0.0,0.0,0.0
enc,1775706387.2989738,1775118115.9762669,0.0,0.0,0.0,0.0,0.0,0.0
mag_raw,1775706387.2990265,1775118115.9592667,0.0,0.0,0.056001252996240175,0.0,0.0,0.0
imu_raw,1775706387.302867,1775118115.9882667,0.0,0.0,0.010468124630770457,0.0,0.02823036907733374,-0.2585816705832087
mag_raw,1775706387.305058,1775118115.9972668,0.0,0.0,0.056001252996240175,0.0,0.0,0.0
odom,1775706387.3080344,1775118115.7412667,-4.839026008829993e-18,-4.601011310590546e-19,0.008658675026620878,-7.953876799075552e-18,0.0014972081165673832,0.0
enc,1775706387.3104563,1775118116.0042667,0.0,0.0,0.0,0.0,0.0,0.0
ekf_slam,1775706387.3133209,1775118115.7032104,-3.064229121986049e-11,1.3218350804079912e-11,0.01857760627074656,0.0,0.0,0.0
odom,1775706387.3284802,1775118115.7602668,-5.8283811817272965e-18,-3.1470160896649447e-19,0.008841342024231036,-9.732556888260866e-18,0.007523722557604037,0.0
odom,1775706387.3500702,1775118115.7792668,-5.500312697042761e-18,-6.748604486376429e-19,0.009062910017976211,-9.011433780647687e-18,0.009736559111709751,0.0
